id,event_type,event_cause,crowd_proxy,crowd_estimate,latitude,longitude,address,zone,junction,requires_road_closure,priority,risk_level,start_datetime,hour,day_of_week,is_weekend,resolution_minutes,status
FKID000095,unplanned,tree_fall,Low,500,13.0078566,77.5920655,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 21:47:02.800000+00:00,21.0,Thursday,False,,closed
FKID000096,unplanned,tree_fall,Low,500,13.0035862,77.5721203,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-07 21:49:19.785000+00:00,21.0,Thursday,False,,active
FKID000097,unplanned,others,Low,500,12.9854129,77.5941024,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 21:59:21.123000+00:00,21.0,Thursday,False,,active
FKID000098,unplanned,tree_fall,Low,500,12.9272622,77.5806774,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-07 21:57:57.213000+00:00,21.0,Thursday,False,,active
FKID000099,unplanned,tree_fall,Low,500,13.0022504,77.5722138,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-07 21:37:11.187000+00:00,21.0,Thursday,False,,closed
FKID000100,unplanned,tree_fall,Low,500,12.9586724,77.5629452,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,Unknown,True,High,Severe,2024-03-07 21:34:37.863000+00:00,21.0,Thursday,False,,closed
FKID000101,unplanned,vehicle_breakdown,Low,500,13.0369808,77.5895122,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 03:11:13.623000+00:00,3.0,Wednesday,False,,closed
FKID000102,unplanned,vehicle_breakdown,Low,500,12.9169077,77.5737827,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 03:23:09.510000+00:00,3.0,Wednesday,False,,closed
FKID000103,unplanned,pot_holes,Low,500,12.9047066,77.6016042,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:01:11.729000+00:00,22.0,Thursday,False,,active
FKID000104,unplanned,pot_holes,Low,500,12.9047995,77.6017019,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:02:40.027000+00:00,22.0,Thursday,False,,active
FKID000105,unplanned,water_logging,Low,500,12.9774707,77.5457303,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:06:56.368000+00:00,22.0,Thursday,False,,active
FKID000106,unplanned,pot_holes,Low,500,12.904781,77.6015741,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:07:52.537000+00:00,22.0,Thursday,False,,active
FKID000107,unplanned,vehicle_breakdown,Low,500,12.9238693,77.5536044,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 05:41:26.253000+00:00,5.0,Wednesday,False,,closed
FKID000108,unplanned,others,Low,500,12.9585656,77.5932824,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 07:26:39.082000+00:00,7.0,Wednesday,False,,active
FKID000109,unplanned,tree_fall,Low,500,12.9601533,77.5633429,"6th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:16:53.889000+00:00,22.0,Thursday,False,,closed
FKID000110,unplanned,tree_fall,Low,500,12.9578001,77.5631189,"4th Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 22:08:18.693000+00:00,22.0,Thursday,False,,closed
FKID000111,unplanned,vehicle_breakdown,Low,500,12.95836,77.5776317,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 22:28:07.464000+00:00,22.0,Thursday,False,,closed
FKID000112,unplanned,pot_holes,Low,500,12.9187567,77.621505,"5th Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,SilkBoardJunc,False,High,Moderate,2023-12-16 02:15:10.244000+00:00,2.0,Saturday,True,,closed
FKID000113,unplanned,construction,Medium,5000,13.0331905,77.5901915,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:40:56.720000+00:00,22.0,Thursday,False,,closed
FKID000114,unplanned,vehicle_breakdown,Low,500,12.9360494,77.6154975,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-07 20:31:07.587000+00:00,20.0,Thursday,False,,closed
FKID000115,unplanned,water_logging,Low,500,12.9784088,77.6285392,"Nala Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:55:04.919000+00:00,22.0,Thursday,False,,active
FKID000116,unplanned,pot_holes,Low,500,12.9873237,77.6037885,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 22:33:02.896000+00:00,22.0,Thursday,False,,active
FKID000117,unplanned,vehicle_breakdown,Low,500,13.0190323,77.654465,"5th A Cross Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:48:31.761000+00:00,22.0,Thursday,False,,closed
FKID000118,unplanned,congestion,Medium,5000,13.0446713,77.5828869,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 05:48:22.545000+00:00,5.0,Wednesday,False,,closed
FKID000119,unplanned,vehicle_breakdown,Low,500,12.9119892,77.6254956,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 06:15:45.828000+00:00,6.0,Wednesday,False,,closed
FKID000120,unplanned,vehicle_breakdown,Low,500,12.9893579,77.5064443,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 05:56:24.296000+00:00,5.0,Wednesday,False,,closed
FKID000121,unplanned,vehicle_breakdown,Low,500,13.0152581,77.5639687,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 19:49:46.025000+00:00,19.0,Thursday,False,,closed
FKID000122,unplanned,tree_fall,Low,500,12.9392829,77.5596125,"5th Cross Road, 2nd Block, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-07 23:06:49.704000+00:00,23.0,Thursday,False,,closed
FKID000123,unplanned,vehicle_breakdown,Low,500,12.9614398,77.5600867,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 08:57:24.573000+00:00,8.0,Wednesday,False,,closed
FKID000124,unplanned,vehicle_breakdown,Low,500,12.9194445,77.6215536,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 08:05:37.513000+00:00,8.0,Wednesday,False,,closed
FKID000125,unplanned,construction,Medium,5000,13.0501731,77.4947759,"Mumbai Bengaluru Highway, Pride Altius, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 11:11:49.384000+00:00,11.0,Wednesday,False,,active
FKID000126,unplanned,accident,Low,500,12.8400906,77.6764868,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 16:11:31.242000+00:00,16.0,Wednesday,False,,closed
FKID000127,unplanned,accident,Low,500,13.042636,77.5147881,"Pampamahakavi Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 19:13:08.144000+00:00,19.0,Wednesday,False,,closed
FKID000128,unplanned,vehicle_breakdown,Low,500,12.9110914,77.6001308,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 19:17:09.201000+00:00,19.0,Wednesday,False,,closed
FKID000129,unplanned,others,Low,500,12.9516567,77.500185,"Bangalore University Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",West Zone 1,RingRoad-UllalJunction,False,Low,Minor,2023-12-30 09:28:08.173000+00:00,9.0,Saturday,True,,closed
FKID000130,unplanned,pot_holes,Low,500,12.9698017,77.7319617,"Nallurahalli Main Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 20:10:41.586000+00:00,20.0,Wednesday,False,,active
FKID000131,unplanned,vehicle_breakdown,Low,500,13.114305,77.60655,"Bellary Road, SN Halli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 20:34:20.329000+00:00,20.0,Wednesday,False,,closed
FKID000132,unplanned,vehicle_breakdown,Low,500,12.9900159,77.5025425,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 20:33:08.407000+00:00,20.0,Wednesday,False,,closed
FKID000133,unplanned,accident,Low,500,13.0424443,77.5147257,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 19:14:30.018000+00:00,19.0,Wednesday,False,,closed
FKID000134,unplanned,vehicle_breakdown,Low,500,12.9216832,77.6199372,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Unknown,Unknown,True,High,Severe,2024-01-31 19:45:59.207000+00:00,19.0,Wednesday,False,,closed
FKID000135,unplanned,others,Low,500,13.0467369,77.575502,"Gundappa Road, Basaveshwara Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",North Zone 2,BhadrappaLayout,False,High,Moderate,2023-12-21 07:01:13.955000+00:00,7.0,Thursday,False,,closed
FKID000136,unplanned,vehicle_breakdown,Low,500,13.0427379,77.5892891,"Outer Ring Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 20:51:52.146000+00:00,20.0,Wednesday,False,,closed
FKID000137,unplanned,vehicle_breakdown,Low,500,13.0308555,77.5359082,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 20:38:26.221000+00:00,20.0,Wednesday,False,,closed
FKID000138,unplanned,pot_holes,Low,500,13.0161873,77.7093516,"Seegehalli Main Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Unknown,Unknown,True,Low,Moderate,2024-01-21 00:50:18.118000+00:00,0.0,Sunday,True,,closed
FKID000139,planned,construction,Medium,5000,12.9693576,77.7006406,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 21:05:04.750000+00:00,21.0,Wednesday,False,,closed
FKID000140,unplanned,vehicle_breakdown,Low,500,12.9625526,77.5916298,"Mission Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 21:35:39.063000+00:00,21.0,Thursday,False,,closed
FKID000141,unplanned,others,Low,500,12.9893817,77.5927844,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 23:28:51.195000+00:00,23.0,Thursday,False,,active
FKID000142,unplanned,water_logging,Low,500,12.938565,77.6979933,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 23:17:27.277000+00:00,23.0,Thursday,False,,closed
FKID000143,unplanned,vehicle_breakdown,Low,500,12.9690624,77.5872736,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Unknown,Unknown,True,High,Severe,2024-03-07 23:36:30.807000+00:00,23.0,Thursday,False,,closed
FKID000144,unplanned,tree_fall,Low,500,12.961311,77.55932,"BGS Flyover, Cobaley Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,Unknown,True,High,Severe,2024-03-07 23:41:21.369000+00:00,23.0,Thursday,False,,closed
FKID000145,unplanned,road_conditions,Low,500,12.9146696,77.5640607,"Subramanyapura Main Road, Bendre Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 21:52:18.310000+00:00,21.0,Wednesday,False,,closed
FKID000146,unplanned,vehicle_breakdown,Low,500,12.9173038,77.5882958,"46th Cross Road, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 21:09:52.368000+00:00,21.0,Wednesday,False,,closed
FKID000147,unplanned,road_conditions,Low,500,12.9144686,77.5650362,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 21:59:26.148000+00:00,21.0,Wednesday,False,,active
FKID000148,unplanned,road_conditions,Low,500,12.9144815,77.5650493,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 21:33:45.025000+00:00,21.0,Wednesday,False,,active
FKID000149,unplanned,vehicle_breakdown,Low,500,12.9113626,77.5999548,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 19:00:04.306000+00:00,19.0,Wednesday,False,,closed
FKID000150,unplanned,vehicle_breakdown,Low,500,12.9353705,77.5182037,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 21:03:56.011000+00:00,21.0,Wednesday,False,,closed
FKID000151,unplanned,tree_fall,Low,500,12.9216444,77.5940415,"38th Cross Road, Putlanpalya, Block 9, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-07 23:51:40.169000+00:00,23.0,Thursday,False,,active
FKID000152,unplanned,vehicle_breakdown,Low,500,12.9246541,77.6497438,"Sarjapur Marathahalli Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 22:01:00.508000+00:00,22.0,Wednesday,False,,closed
FKID000153,unplanned,road_conditions,Low,500,12.9145147,77.5649877,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 22:04:51.071000+00:00,22.0,Wednesday,False,,active
FKID000154,unplanned,road_conditions,Low,500,12.9145447,77.5650079,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 22:05:42.862000+00:00,22.0,Wednesday,False,,active
FKID000155,unplanned,vehicle_breakdown,Low,500,12.9635928,77.6263774,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 20:27:48.879000+00:00,20.0,Wednesday,False,,closed
FKID000156,unplanned,vehicle_breakdown,Low,500,13.0310785,77.5357035,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 20:30:44.759000+00:00,20.0,Wednesday,False,,closed
FKID000157,unplanned,vehicle_breakdown,Low,500,12.8700974,77.6533824,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",Unknown,Unknown,False,High,Moderate,2024-03-08 00:00:08.664000+00:00,0.0,Friday,False,,closed
FKID000158,planned,construction,Medium,5000,12.9762232,77.6016656,"St Marks Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 22:25:30.936000+00:00,22.0,Wednesday,False,,closed
FKID000159,unplanned,water_logging,Low,500,12.9211317,77.6627683,"Outer Ring Road, Avana, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,IbblurJunction',False,High,Moderate,2024-01-25 06:56:05.726000+00:00,6.0,Thursday,False,,closed
FKID000160,unplanned,vehicle_breakdown,Low,500,12.9832059,77.5766759,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 22:13:12.792000+00:00,22.0,Thursday,False,,closed
FKID000161,unplanned,others,Low,500,12.9793286,77.5105419,"Kengeri Main Road, Nagarbhavi BDA Shopping Complex, Block 3, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Unknown,Unknown,False,Low,Minor,2024-03-08 00:49:05.768000+00:00,0.0,Friday,False,,closed
FKID000162,unplanned,others,Low,500,12.94819783,77.53467664,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 23:11:54.561000+00:00,23.0,Wednesday,False,,closed
FKID000163,unplanned,tree_fall,Low,500,13.022765,77.6014354,"2nd Cross Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Unknown,Unknown,True,Low,Moderate,2024-03-08 00:28:29.411000+00:00,0.0,Friday,False,,closed
FKID000164,unplanned,pot_holes,Low,500,12.9943131,77.617972,"Assayee Road, Sham Mansion Apartment, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",Unknown,Unknown,False,Low,Minor,2024-01-31 23:07:48.509000+00:00,23.0,Wednesday,False,,closed
FKID000165,unplanned,vehicle_breakdown,Low,500,13.0071299,77.5267687,"Dr Rajkumar Puniya Bhoomi Road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Unknown,Unknown,False,Low,Minor,2024-03-07 21:42:50.310000+00:00,21.0,Thursday,False,,closed
FKID000166,planned,construction,Medium,5000,13.1511992,77.620242,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",Unknown,Unknown,False,High,Moderate,2024-02-01 00:08:01.156000+00:00,0.0,Thursday,False,,closed
FKID000167,unplanned,vehicle_breakdown,Low,500,13.0264,77.544019,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,Unknown,False,High,Moderate,2024-03-07 22:03:06.518000+00:00,22.0,Thursday,False,,closed
FKID000168,unplanned,pot_holes,Low,500,13.1212507,77.6179465,"Dwaraka Nagara Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",North Zone 2,Unknown,False,Low,Minor,2023-11-20 21:45:57.142000+00:00,21.0,Monday,False,,closed
FKID000169,unplanned,pot_holes,Low,500,12.9895389,77.5057545,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Unknown,Unknown,False,High,Moderate,2024-03-08 00:54:08.999000+00:00,0.0,Friday,False,,active
FKID000170,unplanned,vehicle_breakdown,Low,500,12.9245044,77.6502426,"Outer Ring Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,Unknown,False,High,Moderate,2024-01-31 22:05:15.601000+00:00,22.0,Wednesday,False,,closed
FKID000171,unplanned,vehicle_breakdown,Low,500,12.9664142,77.5125512,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Unknown,Unknown,False,Low,Minor,2024-02-01 00:57:55.555000+00:00,0.0,Thursday,False,,closed
FKID000172,unplanned,vehicle_breakdown,Low,500,12.9758786,77.5643384,"G Narayana Kumar Road, Prestige West Woods, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",Unknown,Unknown,False,High,Moderate,2024-03-08 01:06:29.002000+00:00,1.0,Friday,False,,closed
